id,datum,kraj,disciplina,mesto,zaostanek 
94823,04-12-2015,Lake Louise,Downhill,24,32.01
94823,08-03-2015,Garmisch Partenkirchen,Super G,40,51.99
94823,06-12-2014,Lake Louise,Downhill,22,21.04
94823,05-12-2014,Lake Louise,Downhill,36,27.37
94823,12-03-2014,Lenzerheide,Downhill,19,45.71
94823,02-03-2014,Crans Montana,Downhill,14,25.36
94823,26-01-2014,Cortina d Ampezzo,Super G,DNF1,
94823,25-01-2014,Cortina d Ampezzo,Downhill,23,19.75
94823,24-01-2014,Cortina d Ampezzo,Downhill,21,29.04
94823,23-01-2014,Cortina d Ampezzo,Super G,29,28.42
94823,12-01-2014,Altenmarkt / Zauchensee,Super Combined,28,39.03
94823,11-01-2014,Altenmarkt / Zauchensee,Downhill,15,20.91
94823,21-12-2013,Val d'Isere,Downhill,27,26.43
94823,14-12-2013,St. Moritz,Super G,28,30.26
94823,08-12-2013,Lake Louise,Super G,46,44.86
94823,07-12-2013,Lake Louise,Downhill,14,17.62
94823,06-12-2013,Lake Louise,Downhill,7,19.25
94823,30-11-2013,Beaver Creek,Super G,19,34.01
94823,29-11-2013,Beaver Creek,Downhill,18,29.09
94823,03-03-2013,Garmisch-Partenkirchen,Super G,DNF1,
94823,02-03-2013,Garmisch-Partenkirchen,Downhill,5,10.91
94823,01-03-2013,Garmisch-Partenkirchen,Super G,19,18.15
94823,24-02-2013,Meribel,Super Combined,19,37.06
94823,23-02-2013,Meribel,Downhill,17,13.09
94823,26-01-2013,Maribor,Giant Slalom,DNQ1,
94823,20-01-2013,Cortina d'Ampezzo,Super G,22,30.22
94823,19-01-2013,Cortina d'Ampezzo,Downhill,29,43.78
94823,13-01-2013,St. Anton,Super G,DNF1,
94823,12-01-2013,St. Anton,Downhill,13,15.05
94823,14-12-2012,Val d'Isere,Downhill,17,22.50
94823,08-12-2012,St. Moritz,Super G,32,45.88
94823,07-12-2012,St. Moritz,Super Combined,DNF1,
94823,02-12-2012,Lake Louise,Super G,9,20.92
94823,01-12-2012,Lake Louise,Downhill,24,30.22
94823,30-11-2012,Lake Louise,Downhill,5,22.75
94823,15-03-2012,Schladming,Super G,12,14.17
94823,26-02-2012,Bansko,Super G,16,22.28
94823,18-02-2012,Sochi,Downhill,23,39.35
94823,05-02-2012,Garmisch-Partenkirchen,Super G,9,14.09
94823,04-02-2012,Garmisch-Partenkirchen,Downhill,17,28.28
94823,29-01-2012,St. Moritz,Super Combined,24,30.54
94823,28-01-2012,St. Moritz,Downhill,14,31.95
94823,27-01-2012,St. Moritz,Super Combined,17,35.72
94823,15-01-2012,Cortina d'Ampezzo,Super G,17,27.44
94823,14-01-2012,Cortina d'Ampezzo,Downhill,24,28.69
94823,08-01-2012,Bad Kleinkirchheim,Super G,42,49.69
94823,07-01-2012,Bad Kleinkirchheim,Downhill,DNF1,
94823,07-12-2011,Beaver Creek,Super G,28,41.84
94823,04-12-2011,Lake Louise,Super G,41,44.27
94823,03-12-2011,Lake Louise,Downhill,30,47.66
94823,02-12-2011,Lake Louise,Downhill,27,36.78
94823,06-03-2011,Tarvisio,Super G,23,22.56
94823,05-03-2011,Tarvisio,Downhill,18,34.74
94823,04-03-2011,Tarvisio,Super Combined,27,42.22
94823,23-01-2011,Cortina d Ampezzo,Super G,27,42.46
94823,22-01-2011,Cortina d Ampezzo,Downhill,35,53.98
94823,21-01-2011,Cortina d Ampezzo,Super G,37,35.50
94823,09-01-2011,Zauchensee,Super G,21,32.61
94823,08-01-2011,Zauchensee,Downhill,27,32.63
94823,19-12-2010,Val d'Isere,Super Combined,30,39.52
94823,18-12-2010,Val d'Isere,Downhill,38,35.81
94823,05-12-2010,Lake Louise,Super G,DNF1,
94823,04-12-2010,Lake Louise,Downhill,27,31.02
94823,03-12-2010,Lake Louise,Downhill,40,46.20
94823,31-01-2010,St. Moritz,Super G,39,30.37
94823,30-01-2010,St. Moritz,Downhill,DNF1,
94823,29-01-2010,St. Moritz,Super Combined,DNF1,
94823,10-01-2010,Haus im Ennstal,Super G,44,52.82
94823,09-01-2010,Haus im Ennstal,Downhill,47,36.28
94823,08-01-2010,Haus im Ennstal,Downhill,44,41.27
94823,20-12-2009,Val d'Isere,Super G,DNF1,
94823,18-12-2009,Val d'Isere,Super Combined,34,72.17
94823,06-12-2009,Lake Louise,Super G,42,37.40
94823,05-12-2009,Lake Louise,Downhill,42,41.74
94823,04-12-2009,Lake Louise,Downhill,42,48.43
94823,21-02-2009,Tarvisio,Downhill,45,38.74
94823,20-02-2009,Tarvisio,Super Combined,DNF1,
94823,14-01-2007,Altenmarkt-Zauchensee,Super Combined,17,23.77
97742,06-03-2016,Jasna,Slalom,DNS1,
97742,15-02-2016,Crans Montana,Slalom,DNQ1,
97742,15-01-2016,Flachau,Slalom,DNQ1,
97742,12-01-2016,Flachau,Slalom,DNF1,
97742,05-01-2016,Santa Caterina Valfurva,Slalom,DNF2,
97742,29-12-2015,Lienz,Slalom,DNQ1,
97742,13-12-2015,Are,Slalom,DNF2,
97742,29-11-2015,"Aspen, CO",Slalom,19,35.29
97742,28-11-2015,"Aspen, CO",Slalom,DNF2,
97742,21-03-2015,Meribel,Slalom,7,9.11
97742,14-03-2015,Are,Slalom,22,27.27
97742,22-02-2015,Maribor,Slalom,15,15.33
97742,13-01-2015,Flachau,Slalom,16,17.08
97742,04-01-2015,Zagreb,Slalom,DNF2,
97742,29-12-2014,Kuehtai in Tirol,Slalom,17,23.82
97742,13-12-2014,Are,Slalom,18,16.88
97742,30-11-2014,Aspen,Slalom,15,17.57
97742,15-11-2014,Levi,Slalom,26,20.51
97742,16-03-2013,Lenzerheide,Slalom,6,9.60
97742,10-03-2013,Ofterschwang,Slalom,12,14.45
97742,27-01-2013,Maribor,Slalom,13,15.02
97742,15-01-2013,Flachau,Slalom,DSQ1,
97742,04-01-2013,Zagreb,Slalom,5,13.70
97742,29-12-2012,Semmering,Slalom,DNQ1,
97742,20-12-2012,Are,Slalom,DNQ1,
97742,25-11-2012,"Aspen, CO",Slalom,DNQ1,
97742,10-11-2012,Levi,Slalom,DNQ1,
97742,10-03-2012,Are,Slalom,25,14.27
97742,04-03-2012,Ofterschwang,Slalom,20,8.22
97742,11-02-2012,Soldeu-Grandvalira,Slalom,24,28.34
97742,22-01-2012,Kranjska Gora,Slalom,DNQ1,
97742,03-01-2012,Zagreb,Slalom,DNQ1,
97742,29-12-2011,Lienz,Slalom,DNF1,
97742,20-12-2011,Flachau,Slalom,DNQ1,
97742,18-12-2011,Courchevel,Slalom,DNF1,
97742,27-11-2011,Aspen,Slalom,DNF1,
97742,11-01-2011,Flachau,Slalom,DNQ1,
97742,29-12-2010,Semmering,Slalom,DNF1,
97742,12-01-2010,Flachau,Slalom,DNQ1,
97742,03-01-2010,Zagreb,Slalom,DNQ1,
137399,20-03-2016,St. Moritz,Giant Slalom,17,16.03
137399,17-03-2016,St. Moritz,Super G,13,27.09
137399,13-03-2016,Lenzerheide,Alpine combined,12,26.80
137399,12-03-2016,Lenzerheide,Super G,20,23.48
137399,07-03-2016,Jasna,Giant Slalom,7,9.18
137399,28-02-2016,Soldeu- El Tarter,Alpine combined,24,36.28
137399,27-02-2016,Soldeu- El Tarter,Super G,17,29.39
137399,21-02-2016,La Thuile,Super G,14,30.71
137399,20-02-2016,La Thuile,Downhill,39,78.86
137399,19-02-2016,La Thuile,Downhill,26,56.11
137399,07-02-2016,Garmisch Partenkirchen,Super G,28,34.74
137399,06-02-2016,Garmisch Partenkirchen,Downhill,DNF1,
137399,30-01-2016,Maribor,Giant Slalom,13,11.77
137399,24-01-2016,Cortina d'Ampezzo,Super G,18,30.20
137399,23-01-2016,Cortina d'Ampezzo,Downhill,22,34.27
137399,17-01-2016,Flachau,Giant Slalom,DNQ1,
137399,10-01-2016,Altenmarkt-Zauchensee,Super G,DNF1,
137399,09-01-2016,Altenmarkt-Zauchensee,Downhill,21,35.35
137399,28-12-2015,Lienz,Giant Slalom,12,15.56
137399,20-12-2015,Courchevel,Giant Slalom,25,29.07
137399,19-12-2015,Val d'Is̬re,Downhill,21,21.53
137399,18-12-2015,Val d'Is̬re,Alpine combined,6,15.18
137399,12-12-2015,Are,Giant Slalom,DNF1,
137399,06-12-2015,Lake Louise,Super G,28,42.10
137399,27-11-2015,"Aspen, CO",Giant Slalom,DNQ1,
137399,24-10-2015,Soelden,Giant Slalom,DNF2,
137399,02-03-2015,Bansko,Super G,DNS1,
137399,01-03-2015,Bansko,Alpine combined,DNF2,
137399,21-02-2015,Maribor,Giant Slalom,7,5.43
137399,25-01-2015,St.Moritz,Super G,7,23.91
137399,24-01-2015,St.Moritz,Downhill,14,19.38
137399,19-01-2015,Cortina d'Ampezzo,Super G,15,27.80
137399,18-01-2015,Cortina d'Ampezzo,Downhill,DNF1,
137399,16-01-2015,Cortina d'Ampezzo,Downhill,24,26.25
137399,28-12-2014,Kuehtai in Tirol,Giant Slalom,5,3.85
137399,21-12-2014,Val d Isere,Super G,DNF1,
137399,20-12-2014,Val d Isere,Downhill,24,21.54
137399,12-12-2014,Are,Giant Slalom,13,11.79
137399,07-12-2014,Lake Louise,Super G,21,25.33
137399,06-12-2014,Lake Louise,Downhill,32,31.68
137399,05-12-2014,Lake Louise,Downhill,48,41.56
137399,29-11-2014,Aspen,Giant Slalom,28,31.59
137399,25-10-2014,Soelden,Giant Slalom,15,23.42
137399,13-03-2014,Lenzerheide,Super G,DNS1,
137399,07-03-2014,Are,Giant Slalom,DNF1,
137399,06-03-2014,Are,Giant Slalom,DNF1,
137399,02-03-2014,Crans Montana,Downhill,DNF1,
137399,26-01-2014,Cortina d Ampezzo,Super G,20,30.37
137399,25-01-2014,Cortina d Ampezzo,Downhill,DNS1,
137399,24-01-2014,Cortina d Ampezzo,Downhill,28,34.67
137399,23-01-2014,Cortina d Ampezzo,Super G,13,16.83
137399,12-01-2014,Altenmarkt / Zauchensee,Super Combined,13,12.87
137399,11-01-2014,Altenmarkt / Zauchensee,Downhill,45,47.94
137399,28-12-2013,Lienz,Giant Slalom,18,23.19
137399,22-12-2013,Val d'Isere,Giant Slalom,DNQ1,
137399,15-12-2013,St. Moritz,Giant Slalom,DNF1,
137399,14-12-2013,St. Moritz,Super G,10,18.18
137399,08-12-2013,Lake Louise,Super G,DNF1,
137399,07-12-2013,Lake Louise,Downhill,44,37.14
137399,06-12-2013,Lake Louise,Downhill,30,34.24
137399,01-12-2013,Beaver Creek,Giant Slalom,8,8.78
137399,30-11-2013,Beaver Creek,Super G,26,38.43
137399,29-11-2013,Beaver Creek,Downhill,28,40.32
137399,26-10-2013,Soelden,Giant Slalom,DNQ1,
137399,20-01-2013,Cortina d'Ampezzo,Super G,26,34.47
137399,19-01-2013,Cortina d'Ampezzo,Downhill,33,49.50
137399,13-01-2013,St. Anton,Super G,33,46.77
137399,12-01-2013,St. Anton,Downhill,51,52.69
137399,09-12-2012,St. Moritz,Giant Slalom,DNQ1,
137399,08-12-2012,St. Moritz,Super G,19,36.17
137399,07-12-2012,St. Moritz,Super Combined,16,30.05
137399,18-03-2012,Schladming,Giant Slalom,25,43.37
137399,18-02-2012,Sochi,Downhill,DNS1,
137399,15-01-2012,Cortina d'Ampezzo,Super G,37,64.84
137399,14-01-2012,Cortina d'Ampezzo,Downhill,DNF1,
137399,08-01-2012,Bad Kleinkirchheim,Super G,45,57.46
137399,07-01-2012,Bad Kleinkirchheim,Downhill,41,75.09
137399,03-01-2012,Zagreb,Slalom,DNF1,
108784,20-03-2016,St. Moritz,Slalom,23,17.14
108784,19-03-2016,St. Moritz,Giant Slalom,8,8.35
108784,06-03-2016,Kranjska Gora,Slalom,DNQ1,
108784,05-03-2016,Kranjska Gora,Giant Slalom,11,19.51
108784,04-03-2016,Kranjska Gora,Giant Slalom,8,15.55
108784,28-02-2016,Hinterstoder,Giant Slalom,13,20.27
108784,27-02-2016,Hinterstoder,Super G,20,24.03
108784,26-02-2016,Hinterstoder,Giant Slalom,DSQ1,
108784,23-02-2016,Stockholm,City Event,5,
108784,19-02-2016,Chamonix,Alpine combined,4,5.95
108784,14-02-2016,Yuzawa Naeba,Slalom,16,9.80
108784,13-02-2016,Yuzawa Naeba,Giant Slalom,5,5.78
108784,26-01-2016,Schladming,Slalom,24,95.11
108784,24-01-2016,Kitzbuehel,Slalom,DNF1,
108784,22-01-2016,Kitzbuehel,Alpine combined,2,8.27
108784,22-01-2016,Kitzbuehel,Super G,30,31.89
108784,17-01-2016,Wengen,Slalom,10,8.68
108784,15-01-2016,Wengen,Alpine combined,44,91.57
108784,10-01-2016,Adelboden,Slalom,16,13.90
108784,06-01-2016,Santa Caterina Valfurva,Slalom,11,10.12
108784,22-12-2015,Madonna di Campiglio,Slalom,14,20.32
108784,21-12-2015,Alta Badia,Parallel Giant Slalom,10,
108784,20-12-2015,Alta Badia,Giant Slalom,3,5.50
108784,13-12-2015,Val d'Is̬re,Slalom,11,22.65
108784,12-12-2015,Val d'Is̬re,Giant Slalom,3,12.05
108784,06-12-2015,Beaver Creek,Giant Slalom,2,6.29
108784,05-12-2015,Beaver Creek,Super G,45,36.65
108784,25-10-2015,Soelden,Giant Slalom,10,21.05
108784,22-03-2015,Meribel,Slalom,15,22.02
108784,21-03-2015,Meribel,Giant Slalom,5,8.99
108784,15-03-2015,Kranjska Gora,Slalom,15,16.00
108784,14-03-2015,Kranjska Gora,Giant Slalom,12,19.84
108784,01-03-2015,Garmisch Partenkirchen,Giant Slalom,9,27.68
108784,27-01-2015,Schladming,Slalom,12,17.60
108784,25-01-2015,Kitzbuehel,Slalom,25,18.37
108784,23-01-2015,Kitzbuehel,Alpine combined,5,9.67
108784,23-01-2015,Kitzbuehel,Super G,47,51.38
108784,17-01-2015,Wengen,Slalom,14,16.16
108784,16-01-2015,Wengen,Alpine combined,2,10.09
108784,11-01-2015,Adelboden,Slalom,13,6.60
108784,10-01-2015,Adelboden,Giant Slalom,12,13.98
108784,06-01-2015,Zagreb,Slalom,13,17.63
108784,22-12-2014,Madonna di Campiglio,Slalom,12,13.32
108784,21-12-2014,Alta Badia,Giant Slalom,11,20.62
108784,14-12-2014,Are,Slalom,16,13.84
108784,12-12-2014,Are,Giant Slalom,9,21.80
108784,07-12-2014,Beaver Creek,Giant Slalom,5,5.98
108784,16-11-2014,Levi,Slalom,21,25.96
108784,26-10-2014,Soelden,Giant Slalom,5,14.16
108784,15-03-2014,Lenzerheide,Giant Slalom,11,6.50
108784,09-03-2014,Kranjska Gora,Slalom,DNQ1,
108784,08-03-2014,Kranjska Gora,Giant Slalom,20,13.16
108784,02-02-2014,St. Moritz,Giant Slalom,7,18.39
108784,28-01-2014,Schladming,Slalom,DNQ1,
108784,24-01-2014,Kitzbuehel,Slalom,DNQ1,
108784,19-01-2014,Wengen,Slalom,DNQ1,
108784,12-01-2014,Adelboden,Slalom,DNQ1,
108784,11-01-2014,Adelboden,Giant Slalom,25,15.83
108784,06-01-2014,Bormio,Slalom,DNQ1,
108784,22-12-2013,Alta Badia,Giant Slalom,17,16.39
108784,15-12-2013,Val d'Isere,Slalom,26,18.32
108784,14-12-2013,Val d'Isere,Giant Slalom,13,17.06
108784,08-12-2013,Beaver Creek,Giant Slalom,23,24.45
108784,17-11-2013,Levi,Slalom,DNQ1,
108784,10-03-2013,Kranjska Gora,Slalom,DNF1,
108784,09-03-2013,Kranjska Gora,Giant Slalom,17,14.09
108784,24-02-2013,Garmisch-Partenkirchen,Giant Slalom,16,15.42
108784,27-01-2013,Kitzbuehel,Slalom,19,14.62
108784,20-01-2013,Wengen,Slalom,DNQ1,
108784,18-01-2013,Wengen,Super Combined,18,18.67
108784,13-01-2013,Adelboden,Slalom,23,18.64
108784,12-01-2013,Adelboden,Giant Slalom,17,18.32
108784,06-01-2013,Zagreb,Slalom,23,17.51
108784,18-12-2012,Madonna di Campiglio,Slalom,DNF1,
108784,16-12-2012,Alta Badia,Giant Slalom,24,38.71
108784,09-12-2012,Val d'Isere,Giant Slalom,29,54.76
108784,08-12-2012,Val d'Isere,Slalom,DNQ1,
108784,11-11-2012,Levi,Slalom,DNQ1,
108784,28-10-2012,Soelden,Giant Slalom,DNQ1,
108784,11-03-2012,Kranjska Gora,Slalom,DNQ1,
108784,22-01-2012,Kitzbuehel,Slalom,DNQ1,
108784,08-01-2012,Adelboden,Slalom,DNQ1,
108784,05-01-2012,Zagreb,Slalom,DNQ1,
108784,21-12-2011,Flachau,Slalom,DNQ1,
108784,19-12-2011,Alta Badia,Slalom,DNF1,
108784,06-03-2011,Kranjska Gora,Slalom,DSQ1,
108784,05-03-2011,Kranjska Gora,Giant Slalom,DNQ1,
108784,25-01-2011,Schladming,Slalom,DNF1,
108784,23-01-2011,Kitzbuehel,Slalom,DNQ1,
108784,09-01-2011,Adelboden,Slalom,DNF1,
108784,06-01-2011,Zagreb,Slalom,DNQ1,
108784,12-12-2010,Val d'Isere,Slalom,DNQ1,
108784,14-11-2010,Levi,Slalom,DNF1,
108784,31-01-2010,Kranjska Gora,Slalom,DNQ1,
108784,30-01-2010,Kranjska Gora,Giant Slalom,DNQ1,
108784,29-01-2010,Kranjska Gora,Giant Slalom,DNQ1,
108784,26-01-2010,Schladming,Slalom,DNQ1,
108784,24-01-2010,Kitzbuehel,Slalom,DNQ1,
108784,21-12-2009,Alta Badia,Slalom,DNQ1,
108784,28-02-2009,Kranjska Gora,Giant Slalom,DNQ1,
138572,19-03-2016,St. Moritz,Giant Slalom,9,8.86
138572,06-03-2016,Kranjska Gora,Slalom,DNQ1,
138572,05-03-2016,Kranjska Gora,Giant Slalom,10,18.55
138572,04-03-2016,Kranjska Gora,Giant Slalom,10,18.87
138572,28-02-2016,Hinterstoder,Giant Slalom,DNQ1,
138572,26-02-2016,Hinterstoder,Giant Slalom,18,19.64
138572,19-02-2016,Chamonix,Alpine combined,14,24.33
138572,14-02-2016,Yuzawa Naeba,Slalom,DNQ1,
138572,13-02-2016,Yuzawa Naeba,Giant Slalom,11,10.99
138572,24-01-2016,Kitzbuehel,Slalom,DNF1,
138572,22-01-2016,Kitzbuehel,Alpine combined,19,41.28
138572,22-01-2016,Kitzbuehel,Super G,42,40.47
138572,15-01-2016,Wengen,Alpine combined,21,23.06
138572,22-12-2015,Madonna di Campiglio,Slalom,DNS1,
138572,21-12-2015,Alta Badia,Parallel Giant Slalom,24,
138572,20-12-2015,Alta Badia,Giant Slalom,14,15.85
138572,12-12-2015,Val d'Is̬re,Giant Slalom,11,18.84
138572,06-12-2015,Beaver Creek,Giant Slalom,23,20.81
138572,25-10-2015,Soelden,Giant Slalom,15,24.45
138572,15-03-2015,Kranjska Gora,Slalom,DNQ1,
138572,14-03-2015,Kranjska Gora,Giant Slalom,DNQ1,
138572,01-03-2015,Garmisch Partenkirchen,Giant Slalom,DNQ1,
138572,27-01-2015,Schladming,Slalom,DNQ1,
138572,25-01-2015,Kitzbuehel,Slalom,DNF1,
138572,23-01-2015,Kitzbuehel,Alpine combined,16,22.46
138572,23-01-2015,Kitzbuehel,Super G,48,53.70
138572,17-01-2015,Wengen,Slalom,DNF1,
138572,11-01-2015,Adelboden,Slalom,DNQ1,
138572,10-01-2015,Adelboden,Giant Slalom,DNQ1,
138572,06-01-2015,Zagreb,Slalom,DNF1,
138572,22-12-2014,Madonna di Campiglio,Slalom,22,20.90
138572,21-12-2014,Alta Badia,Giant Slalom,DNF1,
138572,14-12-2014,Are,Slalom,DNQ1,
138572,12-12-2014,Are,Giant Slalom,DNF2,
138572,07-12-2014,Beaver Creek,Giant Slalom,DNQ1,
138572,16-11-2014,Levi,Slalom,DNQ1,
138572,26-10-2014,Soelden,Giant Slalom,12,21.31
138572,09-03-2014,Kranjska Gora,Slalom,DNQ1,
138572,08-03-2014,Kranjska Gora,Giant Slalom,DNQ1,
138572,02-02-2014,St. Moritz,Giant Slalom,DNF1,
138572,28-01-2014,Schladming,Slalom,DNQ1,
138572,26-01-2014,Kitzbuehel,Super Combined,9,22.22
138572,26-01-2014,Kitzbuehel,Super G,60,25.66
138572,24-01-2014,Kitzbuehel,Slalom,DNQ1,
138572,19-01-2014,Wengen,Slalom,DNF1,
138572,12-01-2014,Adelboden,Slalom,DNQ1,
138572,11-01-2014,Adelboden,Giant Slalom,DNQ1,
138572,06-01-2014,Bormio,Slalom,DNQ1,
138572,22-12-2013,Alta Badia,Giant Slalom,DNQ1,
138572,15-12-2013,Val d'Isere,Slalom,DNF1,
138572,14-12-2013,Val d'Isere,Giant Slalom,DNF1,
138572,17-11-2013,Levi,Slalom,DNQ1,
138572,27-10-2013,Soelden,Giant Slalom,DNQ1,
138572,06-03-2011,Kranjska Gora,Slalom,18,12.80
138572,05-03-2011,Kranjska Gora,Giant Slalom,21,15.91
138572,27-02-2011,Bansko,Slalom,DNF2,
138572,26-02-2011,Bansko,Super Combined,DNF2,
138572,25-01-2011,Schladming,Slalom,DNQ1,
138572,23-01-2011,Kitzbuehel,Slalom,27,63.70
138572,16-01-2011,Wengen,Slalom,27,20.97
138572,09-01-2011,Adelboden,Slalom,22,20.46
138572,08-01-2011,Adelboden,Giant Slalom,DNQ1,
138572,06-01-2011,Zagreb,Slalom,DNQ1,
138572,19-12-2010,Alta Badia,Giant Slalom,DNQ1,
138572,12-12-2010,Val d'Isere,Slalom,8,8.39
138572,11-12-2010,Val d'Isere,Giant Slalom,DNQ1,
138572,14-11-2010,Levi,Slalom,DNQ1,
138572,17-01-2010,Wengen,Slalom,DNQ1,
138572,10-01-2010,Adelboden,Slalom,DNQ1,
120313,07-02-2016,Jeongseon,Super G,DNF1,
120313,06-02-2016,Jeongseon,Downhill,20,15.41
120313,30-01-2016,Garmisch Partenkirchen,Downhill,24,15.94
120313,23-01-2016,Kitzbuehel,Downhill,DNF1,
120313,22-01-2016,Kitzbuehel,Alpine combined,DNF1,
120313,22-01-2016,Kitzbuehel,Super G,DNF1,
120313,16-01-2016,Wengen,Downhill,32,42.28
120313,15-01-2016,Wengen,Alpine combined,17,17.07
120313,29-12-2015,Santa Caterina,Downhill,15,23.30
120313,19-12-2015,Val Gardena / Groeden,Downhill,31,24.28
120313,18-12-2015,Val Gardena / Groeden,Super G,24,23.04
120313,04-12-2015,Beaver Creek,Downhill,18,20.28
120313,29-11-2015,Lake Louise,Super G,33,28.06
120313,28-11-2015,Lake Louise,Downhill,29,25.40
120313,08-03-2015,Kvitfjell,Super G,34,31.03
120313,07-03-2015,Kvitfjell,Downhill,26,15.76
120313,28-02-2015,Garmisch Partenkirchen,Downhill,19,13.04
120313,21-02-2015,Saalbach,Downhill,37,38.70
120313,24-01-2015,Kitzbuehel,Downhill,11,11.82
120313,23-01-2015,Kitzbuehel,Alpine combined,17,23.12
120313,23-01-2015,Kitzbuehel,Super G,42,38.58
120313,18-01-2015,Wengen,Downhill,41,36.99
120313,16-01-2015,Wengen,Alpine combined,DNF2,
120313,28-12-2014,Santa Caterina,Downhill,DNF1,
120313,19-12-2014,Val Gardena / Groeden,Downhill,30,35.81
120313,05-12-2014,Beaver Creek,Downhill,39,30.20
120313,29-11-2014,Lake Louise,Downhill,58,36.07
120313,02-03-2014,Kvitfjell,Super G,43,27.46
120313,01-03-2014,Kvitfjell,Downhill,54,41.01
120313,28-02-2014,Kvitfjell,Downhill,55,41.48
120313,26-01-2014,Kitzbuehel,Super G,57,23.72
120313,26-01-2014,Kitzbuehel,Super Combined,DNF2,
120313,25-01-2014,Kitzbuehel,Downhill,DNF1,
120313,18-01-2014,Wengen,Downhill,34,24.25
120313,17-01-2014,Wengen,Super Combined,26,32.67
120313,29-12-2013,Bormio,Downhill,55,43.59
120313,07-12-2013,Beaver Creek,Super G,DNF1,
120313,06-12-2013,Beaver Creek,Downhill,58,56.50
120313,01-12-2013,Lake Louise,Super G,DNF1,
120313,30-11-2013,Lake Louise,Downhill,55,51.98
120313,02-03-2013,Kvitfjell,Downhill,37,37.67
120313,23-02-2013,Garmisch-Partenkirchen,Downhill,13,13.02
120313,19-01-2013,Wengen,Downhill,38,51.76
120313,18-01-2013,Wengen,Super Combined,24,23.11
120313,13-03-2011,Kvitfjell,Super G,47,34.40
120313,11-03-2011,Kvitfjell,Downhill,52,49.54
120313,18-12-2010,Val Gardena-Groeden,Downhill,58,53.45
120313,11-03-2010,Garmisch Partenkirchen,Super G,DNF1,
42411,20-03-2016,St. Moritz,Slalom,1,0.00
42411,19-03-2016,St. Moritz,Giant Slalom,DNF2,
42411,06-03-2016,Kranjska Gora,Slalom,9,12.40
42411,05-03-2016,Kranjska Gora,Giant Slalom,DNQ1,
42411,04-03-2016,Kranjska Gora,Giant Slalom,DNQ1,
42411,28-02-2016,Hinterstoder,Giant Slalom,17,21.23
42411,26-02-2016,Hinterstoder,Giant Slalom,10,15.89
42411,23-02-2016,Stockholm,City Event,2,
42411,14-02-2016,Yuzawa Naeba,Slalom,2,0.32
42411,13-02-2016,Yuzawa Naeba,Giant Slalom,23,20.08
42411,26-01-2016,Schladming,Slalom,DNF2,
42411,24-01-2016,Kitzbuehel,Slalom,15,16.41
42411,17-01-2016,Wengen,Slalom,7,6.77
42411,10-01-2016,Adelboden,Slalom,DNF1,
42411,06-01-2016,Santa Caterina Valfurva,Slalom,DNF1,
42411,22-12-2015,Madonna di Campiglio,Slalom,10,18.33
42411,21-12-2015,Alta Badia,Parallel Giant Slalom,3,
42411,20-12-2015,Alta Badia,Giant Slalom,DNQ1,
42411,13-12-2015,Val d'Is̬re,Slalom,DNF1,
42411,12-12-2015,Val d'Is̬re,Giant Slalom,24,28.60
42411,06-12-2015,Beaver Creek,Giant Slalom,4,8.48
42411,25-10-2015,Soelden,Giant Slalom,20,27.72
42411,22-03-2015,Meribel,Slalom,5,9.01
42411,15-03-2015,Kranjska Gora,Slalom,16,16.43
42411,14-03-2015,Kranjska Gora,Giant Slalom,23,27.41
42411,01-03-2015,Garmisch Partenkirchen,Giant Slalom,DNF1,
42411,27-01-2015,Schladming,Slalom,15,18.07
42411,25-01-2015,Kitzbuehel,Slalom,13,11.73
42411,17-01-2015,Wengen,Slalom,DSQ2,
42411,11-01-2015,Adelboden,Slalom,8,4.94
42411,10-01-2015,Adelboden,Giant Slalom,DNQ1,
42411,06-01-2015,Zagreb,Slalom,17,21.17
42411,22-12-2014,Madonna di Campiglio,Slalom,10,11.24
42411,21-12-2014,Alta Badia,Giant Slalom,15,24.80
42411,14-12-2014,Are,Slalom,15,12.77
42411,12-12-2014,Are,Giant Slalom,23,38.24
42411,07-12-2014,Beaver Creek,Giant Slalom,DNQ1,
42411,16-11-2014,Levi,Slalom,9,14.22
42411,26-10-2014,Soelden,Giant Slalom,20,28.06
42411,02-02-2014,St. Moritz,Giant Slalom,18,29.04
42411,28-01-2014,Schladming,Slalom,DNF2,
42411,24-01-2014,Kitzbuehel,Slalom,9,8.21
42411,19-01-2014,Wengen,Slalom,6,4.88
42411,12-01-2014,Adelboden,Slalom,2,1.64
42411,11-01-2014,Adelboden,Giant Slalom,22,13.07
42411,06-01-2014,Bormio,Slalom,9,7.66
42411,22-12-2013,Alta Badia,Giant Slalom,24,19.67
42411,15-12-2013,Val d'Isere,Slalom,6,5.51
42411,14-12-2013,Val d'Isere,Giant Slalom,19,23.22
42411,08-12-2013,Beaver Creek,Giant Slalom,22,24.11
